Distancia_km,Cantidad_Productos,Hora_Pedido,Dia_Semana,Tipo_Transporte,Clima,Trafico,Tiempo_Entrega
24.981823218513885,147,4,0,Moto,Lluvia,Leve,59.48993377166828
11.83926264916051,130,5,0,Moto,Soleado,Moderado,62.031094247431724
49.3957323918357,40,15,1,Moto,Soleado,Moderado,59.45655952555106
47.25890764464405,167,1,0,Camion,Lluvia,Moderado,84.74822143879888
2.931913757056789,91,4,1,Moto,Lluvia,Alto,51.4446144700599
35.57318345326873,72,14,1,Moto,Soleado,Moderado,59.59346977095852
46.33716755336763,109,0,1,Camion,Lluvia,Moderado,71.70193115019191
9.848191911239343,182,18,1,Moto,Lluvia,Moderado,66.25995690363553
28.829316297078844,27,2,1,Moto,Lluvia,Leve,50.0486446667933
45.85892658181405,79,18,1,Moto,Soleado,Alto,60.42744802106803
2.663352950704143,140,14,0,Moto,Lluvia,Alto,53.17782480660061
35.17359309509516,78,2,0,Moto,Lluvia,Leve,64.25366459256972
15.570101361254988,199,7,1,Moto,Soleado,Moderado,70.67546316360789
46.29541357344999,17,14,1,Moto,Lluvia,Moderado,60.44339624521047
48.58185401310302,84,0,1,Moto,Lluvia,Alto,63.74137824437234
47.269057966558265,138,5,0,Moto,Lluvia,Moderado,78.10495272897612
24.236496616215724,147,21,0,Camion,Soleado,Alto,63.859856438942224
43.240089898476356,158,16,1,Camion,Lluvia,Leve,81.27852874620402
42.38292052821845,158,15,1,Camion,Lluvia,Alto,82.2577879239406
16.635923188919527,153,12,1,Moto,Soleado,Alto,71.78776717178803
41.61685823338319,88,0,1,Moto,Lluvia,Alto,64.30173907528332
2.8133741010591384,74,2,1,Camion,Lluvia,Alto,40.34553394690434
30.2172240456206,127,23,1,Moto,Soleado,Alto,60.184369723020524
12.27043302709745,194,5,0,Camion,Soleado,Leve,68.62459474957613
6.907777403086662,102,19,0,Camion,Lluvia,Moderado,63.16522040975602
4.770706879831248,96,20,0,Moto,Lluvia,Moderado,47.747133763300475
35.11815001802885,163,2,1,Moto,Lluvia,Alto,82.80969303358219
17.65387322463524,51,14,0,Moto,Lluvia,Moderado,50.651127555756084
36.51357180490931,101,14,0,Moto,Soleado,Alto,65.10486776904264
4.202460699148176,71,10,1,Camion,Lluvia,Moderado,42.074937684965555
16.44922655369991,71,21,1,Moto,Soleado,Moderado,53.314134068330404
27.435073326391525,155,5,1,Moto,Lluvia,Moderado,76.14540869945787
39.745435077109214,10,5,1,Camion,Lluvia,Moderado,49.239427237004705
16.618872643671423,97,8,1,Moto,Soleado,Leve,57.80695662690988
31.668677445413447,171,13,0,Camion,Lluvia,Alto,73.00975939184269
44.41290966357317,183,10,0,Camion,Soleado,Alto,85.12478567749764
31.177296220932924,199,23,1,Moto,Lluvia,Leve,91.28677268356088
12.415014262928054,134,5,1,Camion,Lluvia,Leve,52.29114196753404
2.195638296270363,6,17,0,Moto,Lluvia,Leve,32.20746864284985
43.63484482114556,77,19,0,Camion,Soleado,Leve,52.75132115622206
2.04220113166897,176,14,0,Moto,Soleado,Leve,57.525179827905745
43.86038196152577,77,21,1,Camion,Lluvia,Alto,67.99873166207537
26.91791956733339,2,8,1,Moto,Lluvia,Leve,45.32387834706105
47.01431722713191,51,10,1,Moto,Soleado,Alto,55.428652503968706
40.1403785529096,189,1,1,Moto,Lluvia,Alto,93.70094926820833
49.898771416133535,147,5,0,Moto,Lluvia,Moderado,76.12539828273466
18.184878957133797,121,22,0,Moto,Lluvia,Moderado,56.566501109662525
38.59222615762522,128,13,1,Camion,Soleado,Moderado,72.83814296088563
20.694614766852865,2,13,0,Moto,Soleado,Leve,28.285943344611088
24.513905394891534,51,23,1,Moto,Lluvia,Leve,53.884623968202945
31.747767697700134,154,12,0,Moto,Lluvia,Moderado,71.60500309040377
43.8101785951306,70,4,1,Moto,Lluvia,Leve,70.1868103244668
49.22008999076546,20,8,1,Moto,Lluvia,Moderado,48.503948236133034
38.64539727936139,23,10,0,Moto,Lluvia,Alto,55.791333183552155
21.470572326199353,54,6,0,Moto,Lluvia,Alto,48.920541312234015
21.64649311157644,143,1,0,Moto,Lluvia,Alto,70.2329841603605
37.14153277785568,134,23,0,Moto,Lluvia,Alto,80.18317642560973
12.700080142646815,163,11,0,Camion,Lluvia,Moderado,69.03395706224275
6.4132315434383385,136,4,1,Camion,Lluvia,Alto,66.71411521075794
18.37648572439805,57,23,1,Camion,Lluvia,Alto,54.05931035654375
15.074710591050005,178,1,1,Moto,Lluvia,Leve,68.72113089743544
15.519097902343514,177,13,0,Camion,Lluvia,Alto,79.5163868391624
12.446779801445587,115,6,1,Moto,Lluvia,Alto,48.58354819430966
3.0625662921817325,149,4,0,Moto,Lluvia,Moderado,53.47545693656784
1.8758228019372767,123,3,0,Camion,Lluvia,Leve,51.04207569650094
49.39839709706555,36,9,0,Camion,Soleado,Leve,49.15516558958565
21.960883553057254,71,15,1,Moto,Lluvia,Leve,56.507208394846586
19.8320057108244,69,5,1,Moto,Lluvia,Leve,52.929879227499136
34.30271685196042,58,20,0,Moto,Soleado,Moderado,51.600544720780874
11.694440505388144,63,5,1,Moto,Soleado,Moderado,46.844247616419096
47.54809801356104,16,8,1,Camion,Soleado,Moderado,45.78837097236023
39.53090570636205,134,0,0,Moto,Soleado,Alto,69.74808179307281
5.3811391133007165,78,15,0,Camion,Lluvia,Leve,44.23366753899268
21.46145801346149,122,16,1,Moto,Lluvia,Leve,65.88077709049622
44.07679707054607,180,12,1,Camion,Lluvia,Moderado,79.02551012501394
47.29186909227911,2,5,0,Moto,Lluvia,Leve,58.59209165935239
23.902674051243615,114,1,1,Camion,Lluvia,Alto,59.481434076812995
31.05715807132468,114,7,1,Moto,Lluvia,Leve,71.94047019426773
9.184663358511687,124,22,1,Camion,Soleado,Alto,55.49707226301438
49.56726268071185,146,21,0,Moto,Lluvia,Leve,77.07380707303388
12.351913367788727,163,3,0,Moto,Lluvia,Leve,63.81814248458123
47.19385693262116,86,8,0,Moto,Lluvia,Moderado,64.35659712600334
32.83268580062605,167,22,1,Camion,Soleado,Alto,76.23906182865288
30.779102949064097,129,6,0,Camion,Lluvia,Leve,64.37546437342327
26.12173703980892,165,20,0,Moto,Soleado,Leve,75.3175008568551
12.302820774170176,21,0,1,Camion,Lluvia,Moderado,31.28982364347133
9.649873568269905,1,13,1,Moto,Soleado,Alto,41.19107876705672
11.803824244438593,132,1,1,Moto,Soleado,Alto,63.40868666614837
10.13547484506847,58,7,1,Camion,Lluvia,Moderado,49.46250949061782
39.19963920477091,1,10,0,Moto,Lluvia,Leve,33.138568618591776
18.156137699169776,141,4,0,Camion,Lluvia,Alto,67.06766541215686
3.834291151606422,174,17,1,Moto,Soleado,Moderado,56.97785863871397
48.48602887689975,175,11,0,Moto,Lluvia,Moderado,78.4554679615637
44.305508363207856,7,20,0,Moto,Lluvia,Moderado,48.10007986420753
46.459861876565434,51,23,1,Camion,Soleado,Moderado,59.87429501869161
49.75048330967533,3,19,1,Moto,Soleado,Moderado,48.942256114147554
9.520867211754878,178,18,1,Moto,Lluvia,Leve,69.10272150595304
20.41585892623028,154,4,0,Moto,Lluvia,Alto,64.87575471419272
38.153685309500474,31,6,0,Moto,Soleado,Moderado,50.52240509736392
35.10501028463582,100,1,0,Moto,Soleado,Leve,73.72285452107035
8.540899410652898,62,16,0,Moto,Lluvia,Leve,36.262631863730576
40.97582312454027,154,12,0,Moto,Lluvia,Moderado,72.44009249469755
11.997588019996373,195,10,0,Moto,Lluvia,Alto,75.20100559015621
11.967063126308531,108,4,1,Moto,Soleado,Moderado,54.173154133836654
27.311746721777265,55,12,1,Camion,Lluvia,Moderado,53.23972275999087
30.054056807243455,156,22,1,Camion,Lluvia,Alto,75.77581874485718
29.424224184052747,44,12,1,Moto,Lluvia,Moderado,54.50725549588024
5.482855032489988,81,7,0,Moto,Lluvia,Leve,51.2526747360552
43.99558226888864,166,10,1,Moto,Lluvia,Leve,88.06628506007607
14.014402086846598,30,7,1,Camion,Lluvia,Alto,39.5220400382471
7.3462311428574045,66,9,1,Camion,Lluvia,Alto,42.84290810918628
44.548655913579886,136,10,1,Camion,Lluvia,Moderado,70.91603339771319
47.826923413257916,14,0,0,Moto,Soleado,Leve,41.16203291145989
43.244253246007084,101,6,0,Moto,Lluvia,Leve,55.04616072234468
40.66628766151903,106,7,0,Moto,Lluvia,Moderado,71.66648588457376
33.10685705131206,103,5,1,Camion,Soleado,Alto,67.86379090135868
27.992011159847827,62,13,1,Camion,Lluvia,Leve,52.78678831074643
5.2623512356590965,75,19,0,Camion,Lluvia,Leve,46.16201418915033
21.014207440464236,191,6,1,Camion,Soleado,Moderado,71.35437811721567
19.261737333603385,79,2,1,Moto,Lluvia,Alto,50.732198538837736
13.727935404255984,194,1,0,Moto,Lluvia,Moderado,74.39897948313042
36.447585570740664,107,21,1,Moto,Lluvia,Leve,72.38435479340261
25.297911018859768,96,17,1,Moto,Lluvia,Moderado,56.402515167867286
4.971264579474749,40,21,1,Moto,Soleado,Moderado,51.039403538640066
11.788976895540756,141,2,1,Moto,Soleado,Alto,67.6421182110745
34.4796794193202,107,13,1,Moto,Lluvia,Moderado,63.60160279649573
4.730412115024709,17,17,1,Moto,Lluvia,Leve,29.332131125516717
42.709138788389666,15,12,1,Moto,Soleado,Leve,52.810400362930324
25.262179823684743,161,7,1,Moto,Soleado,Alto,82.13935767991862
24.54874228900575,16,3,1,Camion,Lluvia,Moderado,38.28138551695747
30.027981448316364,13,14,1,Moto,Soleado,Alto,47.961878233007795
41.40936733033231,151,11,0,Moto,Lluvia,Moderado,72.07242451392031
18.04265118720746,36,13,0,Moto,Soleado,Alto,47.28827737997555
34.22279147539412,43,19,0,Camion,Lluvia,Moderado,42.19733966785164
28.72086623579376,178,6,0,Moto,Soleado,Alto,71.36300879574834
14.084385238301644,114,23,1,Moto,Soleado,Moderado,59.88094403701188
44.05286933140274,74,11,0,Moto,Soleado,Leve,58.61706586226863
40.073875058739475,81,8,0,Moto,Lluvia,Moderado,49.3855574643644
33.26413989826285,94,9,0,Moto,Soleado,Moderado,52.947987189875406
42.678504725617856,141,7,0,Moto,Soleado,Moderado,69.65607466207236
43.49741584703032,30,19,0,Camion,Lluvia,Alto,56.70648925969495
35.70978585903671,185,1,1,Moto,Lluvia,Leve,77.80649013145172
42.01365308981993,30,15,0,Moto,Soleado,Alto,54.559749192802634
35.1761016217949,199,20,1,Moto,Soleado,Leve,92.72532686249423
34.32689781625472,10,22,1,Moto,Lluvia,Alto,51.1166316300381
31.31195753254403,99,17,1,Moto,Lluvia,Moderado,70.10910806228217
37.88311533832442,194,19,1,Moto,Lluvia,Moderado,92.54603349188628
8.771650159360611,94,21,0,Moto,Lluvia,Alto,50.80669748803329
44.16266720074749,39,23,1,Moto,Soleado,Moderado,53.20243565505021
43.72033285951637,37,9,1,Camion,Lluvia,Alto,60.07524810425761
2.433116868693398,131,5,1,Camion,Lluvia,Alto,61.48430146122708
41.465020777673374,89,5,0,Camion,Lluvia,Leve,67.77242880849377
7.3146235061988145,162,21,1,Camion,Soleado,Moderado,68.74039734178736
17.420823858697954,166,19,0,Moto,Lluvia,Moderado,70.63459660248597
37.43190455828878,14,12,0,Moto,Lluvia,Moderado,49.57863517048674
8.877234906367102,192,18,1,Moto,Lluvia,Alto,73.64461825860425
41.08038418183405,39,16,1,Moto,Lluvia,Leve,47.790030906863095
41.774574719929355,182,1,1,Moto,Soleado,Moderado,87.16545782830093
25.865918954280975,130,17,1,Moto,Lluvia,Alto,66.13232692072587
1.3129077141248455,43,6,0,Moto,Soleado,Moderado,38.36525421123422
15.064868525570727,181,13,1,Moto,Soleado,Leve,73.39823683354867
31.22941900041137,131,21,0,Camion,Lluvia,Alto,70.29240245225621
49.07812272334375,169,14,0,Moto,Lluvia,Alto,75.94334451119437
31.95886282381675,8,7,0,Camion,Soleado,Alto,33.983314838893975
13.73037547214383,96,8,0,Moto,Soleado,Alto,53.33242231175151
32.06627945188096,191,20,1,Moto,Soleado,Leve,83.57370204598494
27.45928360607692,65,10,0,Moto,Soleado,Alto,54.49962110288579
39.21242436240603,79,2,0,Moto,Lluvia,Alto,54.15126226188038
6.242051302520962,132,19,1,Moto,Soleado,Alto,56.689204044155204
38.29036722259937,68,13,1,Moto,Soleado,Leve,63.425738554806244
27.522062355129403,92,7,1,Camion,Lluvia,Moderado,68.99463059841457
48.186608189090734,10,2,1,Camion,Lluvia,Moderado,53.45852407921878
17.75173613589562,75,17,0,Moto,Lluvia,Leve,56.80278615915432
31.99847276356346,178,22,0,Moto,Soleado,Leve,65.62284314660097
46.66937716999085,151,13,0,Moto,Soleado,Alto,79.6319987409704
6.022976671543283,61,19,0,Camion,Lluvia,Leve,41.49308673110161
46.924195874586104,47,7,0,Camion,Lluvia,Moderado,55.26414929421809
34.70640039273985,3,16,0,Moto,Lluvia,Moderado,49.54740649491631
4.324015896153423,103,7,1,Camion,Lluvia,Moderado,50.44268365845346
15.747214780393996,17,4,1,Moto,Lluvia,Leve,44.870882776551284
35.7004323436188,22,11,0,Moto,Lluvia,Leve,46.93668036296959
4.300179471969813,116,1,0,Moto,Lluvia,Alto,45.554275237957974
29.52635254863739,91,16,0,Moto,Soleado,Alto,63.78256968748358
17.94826979069488,144,12,0,Camion,Lluvia,Alto,65.3557445262412
31.42486037060638,104,21,0,Moto,Lluvia,Alto,67.21611464154226
3.2413596568131298,3,13,1,Moto,Lluvia,Alto,38.31484236039701
43.70530350146644,52,8,1,Moto,Lluvia,Leve,66.51003269828529
48.70095948969245,111,8,1,Moto,Lluvia,Moderado,73.68575528881877
48.47501490899888,161,8,0,Moto,Lluvia,Alto,67.41109367589831
37.73293975540331,42,19,0,Moto,Lluvia,Alto,62.4854423650234
7.374225766400967,130,5,1,Camion,Lluvia,Moderado,61.63759151362151
38.15489660052211,39,11,0,Moto,Lluvia,Moderado,48.95705761320737
2.204758906481274,46,9,0,Moto,Lluvia,Moderado,41.90831681511847
2.0840540249208654,48,21,0,Moto,Soleado,Moderado,33.65838124443331
16.85690073832752,27,4,0,Camion,Lluvia,Leve,27.451364358026943
24.943516329828622,15,17,1,Camion,Lluvia,Moderado,50.27079365079891
38.74996347258187,7,6,0,Moto,Lluvia,Alto,50.511557659933125
34.481473453718756,109,12,1,Camion,Soleado,Moderado,71.37096294306299
22.849232612460668,185,0,0,Camion,Lluvia,Alto,71.05923494251981
14.407706647801628,42,5,1,Camion,Lluvia,Leve,42.02207563899164
49.859100507727845,9,20,1,Moto,Soleado,Alto,49.99049686284194
21.882883809562674,105,20,0,Moto,Lluvia,Leve,49.847735029920024
23.117964192154098,134,7,1,Moto,Lluvia,Alto,63.89402043293614
9.01756723839179,185,8,1,Moto,Lluvia,Leve,67.42901667210789
39.94566788874654,76,6,1,Moto,Soleado,Moderado,52.687314435849565
34.99042906329294,30,9,1,Moto,Soleado,Leve,54.567505642383175
11.81771102664926,183,7,1,Moto,Lluvia,Moderado,67.68972292970639
5.036671235176292,84,1,0,Moto,Lluvia,Leve,51.94711051315442
34.344465801660945,126,17,1,Moto,Lluvia,Moderado,75.10025132744792
33.071049499775626,84,14,0,Moto,Lluvia,Leve,60.40502949371295
14.389716822912257,54,23,1,Moto,Lluvia,Alto,42.98756458788198
47.59231455027011,110,5,1,Moto,Lluvia,Alto,78.31778263594663
8.401836697264113,27,23,0,Moto,Lluvia,Alto,49.29494228860533
22.184405251087494,84,13,1,Moto,Lluvia,Moderado,53.36400272215122
47.23718008821235,187,21,1,Moto,Lluvia,Alto,91.55569830320893
21.566638529379993,7,23,1,Moto,Lluvia,Alto,43.55101278404379
32.28777143554019,168,17,0,Moto,Soleado,Leve,66.34537077823049
20.48212550017692,104,23,0,Moto,Lluvia,Alto,58.44641860918816
14.43654491508483,72,2,1,Moto,Soleado,Moderado,45.83789409681077
49.214904750031586,2,0,0,Moto,Lluvia,Moderado,42.62777739394757
21.057366309437107,142,22,1,Moto,Lluvia,Leve,72.14957302363517
44.81086098027759,138,0,0,Moto,Lluvia,Moderado,67.52986044164186
12.267775688663223,50,13,0,Moto,Lluvia,Moderado,41.62331232971641
11.442130497229082,146,0,0,Moto,Lluvia,Leve,64.07312206627991
2.5255700613410568,18,0,1,Moto,Lluvia,Alto,31.64467531218035
32.931674443418366,16,3,0,Moto,Lluvia,Leve,46.03949767141445
19.057790842464296,52,11,1,Moto,Soleado,Leve,49.64620629603176
43.353554242142216,197,14,0,Moto,Lluvia,Alto,87.16523497149005
24.1872854278863,180,3,1,Camion,Soleado,Leve,79.76218261634686
48.44147796782136,159,9,1,Camion,Lluvia,Moderado,80.53088104609898
10.090750269452936,84,10,0,Moto,Soleado,Leve,40.63126137702578
43.56253522982493,151,5,0,Moto,Lluvia,Alto,61.24237007497316
39.053245786795344,96,9,1,Moto,Lluvia,Alto,63.9882320687215
38.775170387558546,42,11,1,Moto,Lluvia,Leve,53.04422301533036
42.394378177727496,190,2,0,Moto,Lluvia,Alto,78.14375990377263
38.29017555620695,113,14,0,Moto,Lluvia,Leve,69.96732520006162
31.684795759939355,178,15,1,Moto,Lluvia,Moderado,73.05437220558687
7.430999006436991,124,9,1,Camion,Lluvia,Moderado,57.52654976193274
2.593782795071344,15,21,1,Moto,Soleado,Alto,37.869314159319146
46.12154454296866,90,22,1,Moto,Soleado,Alto,74.75901731055966
31.215865411516162,172,10,0,Moto,Lluvia,Leve,81.722377089847
40.03032725783264,42,15,0,Moto,Lluvia,Moderado,48.5617630936092
24.594595224114954,45,16,0,Moto,Lluvia,Alto,40.67777179223511
6.7481012591573295,94,13,0,Camion,Lluvia,Moderado,54.051153387685424
7.134103817924972,107,15,0,Moto,Soleado,Leve,52.99191110761198
34.592699074219595,163,13,0,Camion,Soleado,Moderado,70.86167471137911
22.08498885007367,22,5,1,Camion,Soleado,Leve,36.180449661477134
10.8257116083165,128,9,0,Moto,Lluvia,Alto,54.902638048931486
25.088132790330405,38,16,1,Moto,Lluvia,Alto,50.092154988490236
4.146237916681571,97,22,0,Camion,Lluvia,Alto,64.92377234505246
29.51659869380554,198,9,0,Camion,Lluvia,Alto,80.07489586856677
14.180676817319785,192,20,1,Moto,Soleado,Leve,77.45529849752192
40.08039593122222,101,9,0,Moto,Lluvia,Leve,60.986576174625554
16.207735987255113,7,13,1,Camion,Lluvia,Alto,29.227481837852757
23.30578730500826,44,19,1,Moto,Lluvia,Alto,53.00710028938547
1.5694064554969311,76,16,1,Camion,Soleado,Moderado,41.23203669663531
4.549897501933385,7,8,0,Camion,Soleado,Leve,23.93542386594387
20.232184263927557,194,14,1,Moto,Lluvia,Moderado,79.74677988380513
24.51700290113905,60,6,1,Camion,Lluvia,Leve,59.99112998696671
30.401006857845882,1,1,1,Moto,Soleado,Leve,46.07065398325729
15.291466356755858,62,3,1,Camion,Soleado,Alto,44.534987414667484
35.05411242020058,87,19,1,Moto,Soleado,Alto,63.334199638371416
43.145997462271026,89,23,0,Moto,Soleado,Moderado,67.60819338213156
39.21269845577414,18,17,0,Moto,Lluvia,Alto,53.18456503307439
2.9413224420695,108,10,0,Moto,Lluvia,Alto,48.3890452416861
24.54484041563362,135,4,1,Moto,Lluvia,Alto,71.64760166305564
6.141578742490569,115,7,0,Moto,Lluvia,Leve,54.5633117198519
12.860205777263847,54,21,0,Moto,Soleado,Alto,48.638763837403445
49.34646707009018,67,19,1,Moto,Soleado,Alto,60.7398687859871
7.982281602174148,93,4,1,Moto,Soleado,Leve,51.44554757797818
25.44551951911645,138,1,0,Moto,Lluvia,Moderado,70.45113933535728
31.289630981587838,189,4,0,Camion,Soleado,Alto,66.03453267527047
35.42078355666109,59,2,0,Camion,Lluvia,Alto,59.55304575265157
28.42278549085879,187,11,1,Camion,Lluvia,Leve,83.42931798151679
1.4787715235399994,69,18,0,Moto,Lluvia,Alto,49.02447192174389
16.996604103955605,191,6,0,Camion,Soleado,Alto,74.42401387205186
26.36787052585086,98,18,0,Moto,Lluvia,Leve,60.103396433355684
5.305458458096834,8,3,0,Moto,Soleado,Moderado,25.95906849895621
18.180719629249857,55,22,1,Moto,Lluvia,Leve,47.546390254775574
2.6269523307769616,134,13,0,Moto,Lluvia,Alto,55.70712967308339
4.850346360596016,129,18,1,Moto,Lluvia,Moderado,56.97271972537684
20.449240533878207,56,17,0,Moto,Lluvia,Leve,51.02124898874383
7.503071948109957,104,6,1,Moto,Lluvia,Alto,56.30252382879642
28.80950156481635,114,14,0,Moto,Soleado,Alto,61.07754091378226
34.78378348772602,88,20,0,Moto,Soleado,Moderado,63.82397274391469
40.228748256345064,138,0,1,Moto,Lluvia,Moderado,77.74220394787534
10.807361967995694,108,11,0,Camion,Soleado,Alto,48.288166229777545
9.206646530694417,23,23,0,Moto,Soleado,Moderado,44.18810086739792
6.123824176385613,144,18,1,Camion,Soleado,Alto,59.803605470228185
32.1850822276382,101,22,1,Moto,Lluvia,Moderado,70.105093744954
35.61731059785816,144,5,1,Moto,Lluvia,Leve,69.84457307586369
2.54772109645646,56,12,0,Moto,Lluvia,Leve,42.51105811072153
46.874400065940804,108,5,0,Camion,Soleado,Moderado,72.35273165251543
3.5465928989221482,95,12,1,Moto,Soleado,Moderado,50.92507445660033
27.523520429752452,6,14,1,Moto,Lluvia,Alto,49.05395884916396
35.7439654530949,30,15,1,Moto,Lluvia,Alto,56.542710582461744
43.677487063558196,191,7,0,Moto,Soleado,Alto,88.25833607427957
35.99025967448896,129,12,0,Moto,Lluvia,Leve,69.94733149079411
40.2846760704198,51,12,1,Camion,Lluvia,Leve,68.53740147004655
17.6330594345975,106,19,1,Moto,Lluvia,Leve,61.74716838564553
40.9264305735791,89,19,1,Camion,Lluvia,Moderado,72.67742027410173
4.925627472849082,127,11,1,Moto,Lluvia,Leve,73.83341299639743
44.84601614696585,46,18,0,Moto,Lluvia,Moderado,53.00521605989681
27.832026431533077,121,16,1,Moto,Soleado,Moderado,75.5272361378202
41.04759072816219,149,2,1,Moto,Soleado,Moderado,75.64966993136427
23.163595941396707,99,14,0,Camion,Lluvia,Leve,65.53050000699919
32.53530706462972,166,16,1,Camion,Lluvia,Leve,79.41327706070285
26.793730385869548,69,5,1,Moto,Lluvia,Moderado,58.57854145263875
36.84788656601126,63,23,0,Moto,Soleado,Leve,49.96252918583783
4.999869119498889,50,18,1,Moto,Soleado,Moderado,35.50981987935269
3.957252115537626,12,11,1,Moto,Soleado,Moderado,35.42706622588326
13.108058466497177,69,3,1,Moto,Lluvia,Leve,50.069424591794004
8.81768932554623,73,20,0,Moto,Soleado,Moderado,40.85545299640149
43.717394763017886,44,22,1,Camion,Lluvia,Leve,63.124785147812396
11.741485380544171,52,11,0,Moto,Lluvia,Leve,44.243874955248884
48.81739753513743,9,21,0,Moto,Lluvia,Moderado,53.37875784667718
17.507893796784234,193,1,0,Camion,Lluvia,Alto,78.31774978605479
9.923777868746265,118,6,1,Camion,Lluvia,Leve,51.761033825538966
39.69522684998148,10,15,0,Camion,Lluvia,Moderado,51.79515022365962
33.27668099954293,46,23,0,Moto,Lluvia,Alto,58.38485270825877
25.41159010620381,103,11,1,Moto,Soleado,Alto,59.366907683571604
28.21281399594393,186,15,0,Camion,Lluvia,Alto,73.21714522471385
36.24088713534093,37,13,0,Moto,Soleado,Moderado,45.16706944861486
12.194282325233637,52,0,0,Moto,Soleado,Moderado,37.16986530651679
49.820361886780354,99,21,1,Camion,Lluvia,Alto,70.95821473192963
48.76486494519237,81,8,0,Camion,Lluvia,Moderado,63.998110964887466
32.865958630999906,13,6,0,Moto,Lluvia,Leve,50.84765562989336
10.777580095528112,134,4,1,Camion,Lluvia,Alto,63.78790120600761
34.33118387913328,186,9,1,Moto,Soleado,Alto,77.6857175352214
4.5377220399796165,101,9,0,Camion,Soleado,Alto,51.13682899352798
2.5019726080844973,128,17,1,Moto,Lluvia,Alto,57.34186993244189
13.62646153704947,48,6,0,Camion,Lluvia,Moderado,41.49037507866172
23.6685248802265,160,17,1,Moto,Lluvia,Alto,71.32866114021458
43.54535276501065,11,12,0,Camion,Soleado,Alto,48.73107088982679
36.63128441854909,81,10,1,Moto,Soleado,Alto,63.25850104209696
37.39261953879907,5,9,0,Camion,Lluvia,Alto,42.70141936812995
21.84917338795569,6,21,0,Moto,Lluvia,Leve,40.36422769629716
17.950814634801183,117,8,1,Moto,Soleado,Alto,58.40479826363656
19.18089938624553,149,14,1,Moto,Lluvia,Moderado,65.61579775724198
49.394828623066836,42,13,1,Camion,Soleado,Leve,58.3377864858954
2.9653503792116416,81,2,1,Moto,Lluvia,Leve,47.030632256717944
43.48454330999998,155,23,1,Moto,Lluvia,Alto,82.39877427698947
29.355095020047276,3,13,0,Moto,Soleado,Moderado,45.895712346167215
22.492155540289932,60,20,0,Moto,Lluvia,Leve,54.607311129077836
36.537625360341686,194,15,1,Moto,Lluvia,Leve,81.33764137012278
24.84677812981044,93,22,0,Moto,Lluvia,Moderado,62.542818010112484
43.797738666001365,49,2,0,Moto,Soleado,Leve,51.80767631576872
45.134391336551666,34,7,1,Camion,Soleado,Alto,53.4712257482844
21.664325416799315,37,1,0,Camion,Lluvia,Leve,39.10095945619352
14.564562064517528,42,23,1,Camion,Soleado,Alto,41.419956064356924
30.02516610107475,193,1,0,Moto,Lluvia,Moderado,78.61267169942735
45.70580393521786,188,22,0,Moto,Lluvia,Moderado,86.111880848209
11.322447261277663,1,17,1,Moto,Soleado,Leve,34.66902673242567
31.525362594610655,187,6,0,Moto,Soleado,Moderado,80.83899618379608
31.946450784533507,132,16,1,Moto,Lluvia,Alto,76.2205430759539
36.92253809834877,103,5,0,Camion,Lluvia,Alto,66.2491064391984
7.446816571235731,142,9,0,Camion,Soleado,Alto,67.18847924797691
36.07542326942234,110,6,0,Moto,Lluvia,Leve,63.91062321753671
45.542593512616406,146,3,1,Camion,Soleado,Alto,87.11189422786909
9.804472334641856,34,10,1,Camion,Lluvia,Alto,41.92577262209798
12.639622921270004,1,15,0,Moto,Lluvia,Moderado,32.4499792136833
48.59835960804034,53,16,1,Camion,Lluvia,Leve,67.54005153285345
9.867870682764998,22,5,1,Moto,Soleado,Moderado,25.352225895939288
42.864869575109374,189,19,1,Camion,Soleado,Alto,87.85224571196557
25.121614965953704,150,18,0,Moto,Soleado,Alto,80.10905677565245
13.114322645755674,178,19,1,Moto,Lluvia,Moderado,67.92603359600194
43.66674516235306,16,21,1,Moto,Soleado,Moderado,60.592979830572055
22.81995749513061,156,20,1,Moto,Soleado,Moderado,69.37476692206774
26.22605034255482,119,17,1,Camion,Soleado,Alto,79.84766489673369
18.60243510058852,86,14,1,Moto,Lluvia,Moderado,55.00921135819242
30.054591720311443,198,1,1,Moto,Lluvia,Leve,79.63267335967231
9.012669756666115,42,18,1,Moto,Soleado,Leve,39.11690110755531
20.162995295936273,194,5,1,Moto,Lluvia,Moderado,77.56487499532274
48.50120379442909,71,11,1,Moto,Lluvia,Leve,60.46292550562581
13.64853820235525,117,0,1,Moto,Lluvia,Leve,56.17866388277375
33.18009656252332,163,22,0,Moto,Lluvia,Leve,75.11464193986009
16.934313147010048,20,23,0,Camion,Lluvia,Moderado,43.79108917366013
38.90018315864343,108,22,0,Camion,Soleado,Leve,54.71614060990714
7.412809375199141,130,10,0,Camion,Lluvia,Leve,60.66967485443429
48.52123120884869,7,18,0,Moto,Soleado,Alto,41.94609252705659
23.235687527798323,177,21,1,Camion,Soleado,Moderado,74.4218380151234
12.566472703976734,9,3,1,Camion,Lluvia,Alto,36.86623107215995
4.60134061917062,27,20,1,Moto,Lluvia,Alto,40.87910145676566
9.318137349289497,130,18,1,Moto,Soleado,Moderado,55.121983163182215
26.468923479244864,85,20,0,Camion,Lluvia,Leve,61.3943353312211
17.51315564513303,196,5,0,Moto,Soleado,Alto,70.44157275624401
